 HY-17       NP-7136-A     2000     3636.3636     M	400 kV Abdullapur-PG at Dipalpur-HVPNL
 HY-18       NP-7505-A     2000     3636.3636     M	400 kV Bawana(DTL) at Dipalpur-HVPNL
 RT-01       NR-4570-A     600      3636.3636     M	ICT-1 (400 kV) at Sikar-PG(Raj drwl)(Syn with grid 31.03.2012) (NP-6628-A  rep on 071019 for AMR)
 RT-02       NR-3975-A     1000     2000          S	ICT-1 (220 kV) at Sikar-PG(NP-6626-A replaced on 05102019)
 RJ-48       NR-4554-A     600      3636.3636     M	ICT-2 (400 kV) at Sikar-PG(NP-6653-A replaced on 06.04.2018)(Raj drwl)(Syn with grid 31.01.2012)
 RJ-49       NR------A     1000     2000          S	ICT-2 (220 kV) at Sikar-PG(NR-3968-A replaced on 200220)
 RT-13       NR-4565-A     1000     3636.3636     M	ICT-3 (400 kV) at Sikar-PG(Raj drwl)(Syn with grid exp march-18)
 RT-14       NR-3724-A     1600     2000          S	ICT-3 (220 kV) at Sikar-PG
 NU-18       NR-3976-A     1000     3636.3636     M	400 kV Ratangarh(RVPNL)-I  at Sikar-PG(Syn with grid 09.01.2015)(NR-3978-A replaced on 18.01.2020)
 NU-19       NR-3977-A     1000     3636.3636     M	400 kV Ratangarh(RVPNL)-II at Sikar-PG(Syn with grid 09.01.2015)(NP-8293-A replaced on 30.09.2019 & NR-4560-A rep on 181019)
 NY-90       NR-3756-A     2000     3636.3636     M	400 kV Bikaner(RVPNL)-I  at Sikar-PG(NR-4555-A replaced on 07.05.2019, NR-3978-A rep on 040719)
 NY-91       NR-4386-A     2000     3636.3636     M	400 kV Bikaner(RVPNL)-II at Sikar-PG (NR-4562-A replaced on 10.05.19)
 NY-55       NR-4562-A     1000     3636.3636     S	400 kV Bassi-I  at Sikar-PG(NP-8292-A replaced on 30.09.2019)
 NY-56       NR-4392-A     1000     3636.3636     S	400 kV Bassi-II at Sikar-PG (NP-8294-A REP ON 071019 FOR AMR)
 NY-92       NR-4531-A     1000     3636.3636     S	400 kV Babai (RRVPNL)-I  at Sikar-PG (LILO of Neemrana-Sikar at Babai)
 NY-93       NR-4541-A     1000     3636.3636     L	400 kV Neemrana-II at Sikar-PG
 HR-17       NP-1338-A     1000     2000          M	220 kV Hissar IA-1 at Hissar-PG 
 HR-18       NP-1343-A     1000     2000          M	220 kV Hissar IA-2 at Hissar-PG
 HR-38       NP-1344-A     1000     2000          M	220 kV Fatehabad-1 at Hissar-PG 
 HR-39       NP-3128-A     1000     2000          M	220 kV Fatehabad-2 at Hissar-PG
 HY-13       NP-5470-A     1000     2000          M	220 kV Isharwal-1 at Hissar-PG
 HY-14       NP-5472-A     1000     2000          M	220 kV Isharwal-2 at Hissar-PG(sYN. ON 09.01.2012)
 HR-19       NP-1342-A     500      3636.3636     S	ICT-1 (400 kV) at Hissar-PG 
 HR-20       NP-1341-A     500      3636.3636     S	ICT-2 (400 kV) at Hissar-PG 
 HR-73       NP-5446-A     600      3636.3636     S	ICT-3 (400 kV) at Hissar-PG 
 HR-74       NP------A     1000     2000          S	ICT-3 (220 kV) at Hissar-PG
 HR-72       NP-5469-A     2000     3636.3636     L	400 kV Moga at Hissar-PG 
 NR-19       NP-1337-A     2000     3636.3636     L	400 kV Bhiwani-PG-I at Hissar-PG
 NR-20       NP-1355-A     1000     3636.3636     L	400 kV Bhiwani-bbmb at Hissar-PG 
 NR-21       NP------A     2000     3636.3636     L	400 kV KAITHAL at Hissar-PG 
 NR-22       NP-1354-A     2000     3636.3636     L	400 kV Patiala at Hissar-PG 
 HR-54       NP-5427-A     600      3636.3636     M	ICT-1 (400 kV) at Fatehabad-PG
 HR-56       NP-5429-A     600      3636.3636     M	ICT-2 (400 kV) at Fatehabad-PG
 NB-55       NP-7143-A     600      3636.3636     M	ICT-3 (400 kV) at Fatehabad-PG
 HR-55       NP-5455-A     1000     2000          S	ICT-1 (220 kV) at Fatehabad-PG
 HR-57       NP-5426-A     1000     2000          S	ICT-2 (220 kV) at Fatehabad-PG
 NB-56       NP-8572-A     1000     2000          S	ICT-3 (220 kV) at Fatehabad-PG
 NG-35       NP-6191-A     2000     3636.3636     L	400 kV Hissar at Fatehabad-PG
 HR-64       NP-7040-A     1000     3636.3636     M	400kV Khedar-1 at Fatehabad PG 
 HR-65       NP-6192-A     1000     3636.3636     M	400kV Nuhiawali at Fatehabad PG(Khedar-Fthbad LILO at Nuhiawali)
 HR-21       NR-4575-A     2000     2000          S	ICT-1 (220 kV) at Ballabgarh-PG (CTR changed from 1000 to 2000 on 01.03.16)(SEM replaced NP-8229-A on 04.10.2018)
 HR-22       NR-4567-A     2000     2000          S	ICT-2 (220 kV) at Ballabgarh-PG (ICT change 315 MVA to 500MVA on 14.09.16, CTR Change 2000 from 1000)(SEM replaced NP-6684-A on 04.10.2018)
 HR-23       NR-4576-A     2000     2000          S	ICT-3 (220 kV) at Ballabgarh-PG 
 HR-24       NR-4577-A     2000     2000          S	ICT-4 (220 kV) at Ballabgarh-PG 
 NR-23       NR-4574-A     2000     3636.3636     L	400 kV Agra at Ballabgarh-PG
 NR-24       NR-3801-A     1000     3636.3636     L	400 kV Bhiwadi(Gurgaon) at Ballabgarh-PG (NR-4572-A rep on 161019)
 NG-38       NR-3974-A     2000     3636.3636     L	400 kV Nawada at Ballabgarh-PG(Ckt connected as Ballabgarh-Nawada)(Meter replaced-NP-7709-A on 06.10.2018)
 NS-60       NR-3967-A     2000     3636.3636     L	400 kV Maharanibagh at Ballabgarh-PG 
 NG-37       NR-4569-A     2000     3636.3636     L	400 kV Bamnauli-1 at Ballabgarh-PG
 NG-36       NR-4566-A     2000     3636.3636     L	400 kV Bamnauli-2 at Ballabgarh-PG
 NG-68       NR-4568-A     2000     3636.3636     L	400 kV Kanpur-2 at Ballabgarh-PG
 NG-69       NR-4571-A     2000     3636.3636     L	400 kV Kanpur-3 at Ballabgarh-PG
 NB-45       NR-3587-A     2000     3636.3636     M	ICT-I (400 kV) at Tughlakabad-GIS-PG
 NB-46       NR-3590-A     1600     2000          S	ICT-I (220 kV) at Tughlakabad-GIS-PG
 NB-47       NR-3652-A     2000     3636.3636     M	ICT-II (400 kV) at Tughlakabad-GIS-PG
 NB-48       NR-3694-A     1600     2000          S	ICT-II (220 kV) at Tughlakabad-GIS-PG
 NB-49       NR-3701-A     2000     3636.3636     M	ICT-III (400 kV) at Tughlakabad-GIS-PG
 NB-50       NR-3798-A     1600     2000          S	ICT-III (220 kV) at Tughlakabad-GIS-PG
 NB-51       NR-3969-A     2000     3636.3636     M	ICT-IV (400 kV) at Tughlakabad-GIS-PG(NR-3801-A replaced on 17.09.2019)
 NB-52       NR-3645-A     1600     2000          S	ICT-IV (220 kV) at Tughlakabad-GIS-PG(NR-3623-A replaced on 10.06.2019)
 NB-53       NR-3807-A     3000     3636.3636     S	400 kV Bamnauli-1 at Tughlakabad-GIS-PG
 NB-54       NR-3805-A     3000     3636.3636     S	400 kV Bamnauli-2 at Tughlakabad-GIS-PG
 NG-76       NP-6779-A     1000     3636.3636     L	400 kV Ballabgarh-PG at Gurgaon-PG
 NG-77       NP-6778-A     1000     3636.3636     L	400 kV Bhiwadi-PG at Gurgaon-PG
 HY-31       NP-6677-A     2000     3636.3636     M	400 kV Daultabad (HVPNL)-I at Gurgaon-PG
 HY-32       NP-6681-A     2000     3636.3636     M	400 kV Daultabad (HVPNL)-II at Gurgaon-PG
 HY-05       NP-5181-A     500      3636.3636     M	ICT-1 (400 kV) at Gurgaon-PG(HVPN drwl) 
 HY-06       NP-8185-A     800      2000          S	ICT-1 (220 kV) at Gurgaon-PG
 HY-15       NP-6780-A     500      3636.3636     M	ICT-2 (400 kV) at Gurgaon-PG(HVPN drwl) 
 HY-16       NP-6680-A     800      2000          S	ICT-2 (220 kV) at Gurgaon-PG
 HY-39       NP-8190-A     1000     3636.3636     M	ICT-3 (400 kV) at Gurgaon-PG(HVPN drwl) 
 HY-40       NP-8188-A     1600     2000          S	ICT-3 (220 kV) at Gurgaon-PG
 HY-41       NP-8189-A     1000     3636.3636     M	ICT-4 (400 kV) at Gurgaon-PG(HVPN drwl) 
 HY-42       NP-8191-A     1600     2000          S	ICT-4 (220 kV) at Gurgaon-PG
 NS-25       NP-7766-A     2000     3636.3636     L     400 kV Neemrana-PG-1 at Manesar-PG
 NS-26       NP-6804-A     2000     3636.3636     L     400 kV Neemrana-PG-2 at Manesar-PG (NP-7509-A rep on 171019)
 NS-39       NP-7158-A     2000     3636.3636     L     400 kV Gurgaon-PG-1 at Manesar-PG
 NS-40       NP-6822-A     2000        3636.3636     L 400 kV Gurgaon-PG-2 at Manesar-PG (new meter installed on 080619)
 NS-27       NP-7767-A     1000     3636.3636     M     ICT-1(400 kV) at Manesar-PG 
 NS-28       NP-6663-A     1600     2000          S     ICT-1(220 kV) at Manesar-PG
 NS-29       NP-7709-A     1000     3636.3636     M     ICT-2(400 kV) at Manesar-PG(NP-7525-A replaced on 16.05.2019)
 NS-30       NP-8231-A     1600     2000          S     ICT-2(220 kV) at Manesar-PG
 NR-25       NP-1567-A     1000     3636.3636     M	ICT-1 (400 kV) at Malerkotla-PG 
 NR-27       NP-1569-A     500      3636.3636     M	ICT-2 (400 kV) at Malerkotla-PG
 NG-81       NP-7017-A     1000     3636.3636     M	ICT-3 (400 kV) at Malerkotla-PG
 NR-26       NP-7161-A     1000     2000          S	ICT-1 (220 kV) at Malerkotla-PG
 NR-28       NP-1568-A     1200     2000          S	ICT-2 (220 kV) at Malerkotla-PG
 NG-82       NP-7501-A     1600     2000          S	ICT-3 (220 kV) at Malerkotla-PG
 NR-74       NP-1420-A     2000     3636.3636     L	400 kV Patiala at Malerkotla-PG
 NG-32       NP-5477-A     2000     3636.3636     L	400 kV Ludhiana at Malerkotla-PG
 NR-31       NP-1750-A     1000     2000          S	220 kV Sarna-1 at Kishenpur-PG 
 NR-32       NP-1749-A     1000     2000          S	220 kV Sarna-2 at Kishenpur-PG 
 NR-29       NP-1748-A     1000     2000          M	220 kV Ramban at Kishenpur-PG
 NR-30       NP-5479-A     1000     2000          M	220 kV Mirbazar at Kishenpur-PG
 NR-41       NR-3323-A     2000     3636.3636     L	800 kV Moga-1 (400kV) at Kishenpur-PG (NP-1881-A rep on 080120)
 NR-42       NP-1882-A     2000     3636.3636     L	800 kV Moga-2 (400kV) at Kishenpur-PG
 NG-04       NP-3163-A     1000     3636.3636     L     400 kV New Wanpoh(PG)-1 at Kishenpur-PG
 NG-05       NP-3166-A     1000     3636.3636     L     400 kV New Wanpoh(PG)-2 at Kishenpur-PG
 NY-36       NR-3414-A     1000     3636.3636     L     400 kV New Wanpoh(PG)-3 at Kishenpur-PG
 NY-37       NR-3415-A     1000     3636.3636     L     400 kV New Wanpoh(PG)-4 at Kishenpur-PG
 NG-08	     NP-6040-A     1000     3636.3636     S     400 kV Dulhasti-1 at Kishenpur-PG
 NB-13	     NP-8531-A     2000     3636.3636     S     400 kV Dulhasti-2 at Kishenpur-PG
 JK-28	     NP-3159-A     1000     2000          M     220 kV Barn-1 at Kishenpur-PG
 JK-29	     NP-3157-A     1000     2000          M     220 kV Barn-2 at Kishenpur-PG
 JK-32	     NP-5483-A     1000     3636.3636     M     400 kV Baglihar-1 at Kishenpur-PG
 JK-33	     NP-5484-A     1000     3636.3636     M     400 kV Baglihar-2 at Kishenpur-PG
 NG-88	     NP-8519-A     1000     2000          L     220 kV Udhampur-1 at Kishenpur-PG
 NG-89	     NP-8533-A     800      2000          L     220 kV Udhampur-2 at Kishenpur-PG
 NS-62       NP-8532-A     500      3636.3636     S	ICT-1 (400 kV) at Kishenpur-PG 
 NS-63       NP-6584-A     500      3636.3636     S	ICT-2 (400 kV) at Kishenpur-PG
 PJ-27       NP-8520-A     600      3636.3636     S	ICT-3 (400 kV) at Kishenpur-PG
 NS-74       NP-1668-A     1000     3636.3636     S	400 kV Samba-1 at Kishenpur-PG
 NS-75       NP-3106-A     1000     3636.3636     S	400 kV Samba-2 at Kishenpur-PG
 JK-05       NR-3480-A     1000     2000          L	220 kV Ziankote-1 at Wagoora-PG (NP-1701-A repl on 110219)
 JK-06       NR-3456-A     1000     2000          L	220 kV Ziankote-2 at Wagoora-PG (NP-1704-A repl on 110219)
 JK-07       NR-3457-A     1000     2000          S	220 kV Pampore-1 at Wagoora-PG (NR-3286-A replaced on 11.02.2019)
 JK-08       NP-1700-A     1000     2000          S	220 kV Pampore-2 at Wagoora-PG 
 JK-09       NP-1702-A     1000     2000          M	ICT-1 (220 kV) at Wagoora-PG 
 JK-10       NP-8570-A     1000     2000          M	ICT-2 (220 kV) at Wagoora-PG
 JK-27       NP-1754-A     800      2000          M	ICT-3 (220 kV) at Wagoora-PG
 JK-43       NP-3170-A     800      2000          M	ICT-4 (220 kV) at Wagoora-PG
 JK-46       NR-3263-A     800      2000          S	220 kV Kishenganga-1 at Wagoora-PG
 JK-47       NR-3330-A     800      2000          S	220 kV Kishenganga-2 at Wagoora-PG (NP-7072-A replaced on 01.10.2019)
 NS-88       NP-8555-A     1000     3636.3636     S	400 kV Wagoora-1 at New Wanpoh-PG
 NS-89       NP-8554-A     1000     3636.3636     S	400 kV Wagoora-2 at New Wanpoh-PG
 NS-90       NP-8589-A     1000     3636.3636     S	400 kV Kishenpur-1 at New Wanpoh-PG
 NS-91       NP-8553-A     1000     3636.3636     S	400 kV Kishenpur-2 at New Wanpoh-PG
 NY-80       NP-8588-A     1000     3636.3636     S	400 kV Kishenpur-3 at New Wanpoh-PG
 NY-81       NP-8569-A     1000     3636.3636     S	400 kV Kishenpur-4 at New Wanpoh-PG
 NR-33       NP-1706-A     1000     3636.3636     M	ICT-1 (400 kV) at Moga-PG 
 NR-35       NP-3175-A     500      3636.3636     M	ICT-2 (400 kV) at Moga-PG 
 NR-37       NP-1710-A     1000     3636.3636     M	ICT-3 (400 kV) at Moga-PG 
 NG-18       NP-5445-A     600      3636.3636     M	ICT-4 (400 kV) at Moga-PG  
 NR-34       NP-1705-A     1600     2000          S	ICT-1 (220 kV) at Moga-PG
 NR-36       NP-1707-A     1000     2000          S	ICT-2 (220 kV) at Moga-PG 
 NR-38       NP-1711-A     1600     2000          S	ICT-3 (220 kV) at Moga-PG
 NG-19       NP-5444-A     1000     2000          S	ICT-4 (220 kV) at Moga-PG
 NS-21       NP-7000-A     2000     6954.5454     L     765KV/400kV(1500MVA)ICT-2 at MOga-PG
 NS-38       NP-7149-A     3000     6954.5454     L     765KV/400kV(1500MVA)ICT-1 at MOga-PG 
 NR-39       NP-1709-A     2000     3636.3636     S	400 kV Khedar at Moga-PG 
 PJ-28       NP-8602-A     2000     3636.3636     M	400 kV Talwandi at Moga-PG
 PJ-29       NP-8601-A     2000     3636.3636     M	400 kV Nakodar at Moga-PG 
 NR-40       NP-5458-A     2000     3636.3636     L	400 kV FATEHABAD(Hissar-2 MADE LILO AT FATEHABAD) at Moga-PG 
 NU-28       NP-8159-A     2000     6954.5454     L	765 kV Meerut at Moga-PG
 NU-40       NP-8160-A     2000     3636.3636     L	400 kV Hissar-I at Moga-PG(Line Moga-Bhiwadi LILo at Hissar-PG)
 NU-41       NP-8161-A     2000     3636.3636     L	400 kV Hissar-II at Moga-PG
 PG-48       NR-3266-A     3000     6954.5454     L     765KV Bikaner-1 at Moga-PG
 PG-49       NR-3267-A     3000     6954.5454     L     765KV Bikaner-2 at Moga-PG
 NR-43       NR-3207-A     800      2000          S	220 kV Nehrian-1 at Jallandhar-PG
 NR-44       NR-3208-A     800      2000          S	220 kV Nehrian-2 at Jallandhar-PG
 NR-47       NR-3215-A     800      2000          M	220 kV Kartarpur at Jallandhar-PG (NP-3141-A replaced on 12.12.18)
 NR-48       NR-3302-A     800      2000          M	220 kV Nakodar at Jallandhar-PG (NR-3511-A  rep on 190219)
 NR-45       NR-3213-A     800      2000          L	220 kV Dasuya-1 at Jallandhar-PG (NP-1718-A repalced on 12.12.18)
 NR-46       NR-3219-A     800      2000          L	220 kV Dasuya-2 at Jallandhar-PG (NP-1719-A repalced on 12.12.18)
 NS-18       NR-3218-A     800      2000     	  M	220 kV Kapurthala-1 at Jallandhar-PG(replaced NP-6972-A on 12.12.18)
 NS-51       NR-3216-A     800      2000     	  M	220 kV Kapurthala-2 at Jallandhar-PG(SEM NP-7148-A replaced on 12.12.2018) 
 NR-49       NR-3485-A     2000     3636.3636     L	400 kV Moga-1 at Jallandhar-PG (NP-1626-A REPL ON 010918)
 NR-50       NR-3479-A     2000     3636.3636     L	400 kV Moga-2 at Jallandhar-PG (NP-1627-A REPL ON 010918)
 NR-80       NR-3222-A     2000     3636.3636     L 	400 kV Amritsar-1 at Jallandhar-PG (NP-3101-A replaced on 12.12.2018)
 NG-33       NR-3460-A     2000     3636.3636     L	400 kV Ludhiana at Jallandhar-PG (NP-1603-A REPL ON 010918)
 NY-52       NR-3227-A     2000     3636.3636     L	400 kV Hamirpur-PG at Jallandhar-PG
 NS-70       NR-3486-A     2000     3636.3636     L	400 kV Chamba-PG-1 at Jallandhar-PG (Installed on 31.08.18)
 NS-71       NR-3478-A     2000     3636.3636     L	400 kV Chamba-PG-2 at Jallandhar-PG (NP-6583-A replaced on 010918)
 NU-56       NR-3452-A     2000     3636.3636     L	400 kV Kurukshetra-PG at Jallandhar-PG(NP-8266-A  replaced on 010918)
 NU-57       NR-3221-A     2000     3636.3636     S	400 kV Nakodar-PSEB at Jallandhar-PG (NP-8162-A replaced on 12.12.2018)
 NY-21       NR-3217-A     1600	    2000     	  S	220 kV ICT-3 at Jallandhar-PG (NP-8443-B rep on 051218)
 NR-51       NP-1714-A     600      3636.3636     M	ICT-1 (400 kV) at Meerut-PG 
 NR-52       NP-3003-A     600      3636.3636     M	ICT-2 (400 kV) at Meerut-PG 
 NR-53       NP-3005-A     600      3636.3636     M	ICT-3 (400 kV) at Meerut-PG 
 NU-06       NP-8151-A     1000     3636.3636     M	ICT-4 (400 kV) at Meerut-PG
 NR-54       NP-1745-A     1000     2000     	  S	ICT-1 (220 kV) at Meerut-PG 
 NR-55       NP-3006-A     1000     2000     	  S	ICT-2 (220 kV) at Meerut-PG 
 NR-56       NP-8055-A     1000     2000     	  S	ICT-3 (220 kV) at Meerut-PG
 NU-07       NP-8152-A     1600     2000     	  S	ICT-4 (220 kV) at Meerut-PG
 NR-77       NP-6810-A     2000     3636.3636     S 	400 kV Muzaffarnagar at Meerut-PG 
 NR-57       NP-3053-A     2000     3636.3636     L	400 kV Mandaula-1 at Meerut-PG
 NR-58       NP-3015-A     2000     3636.3636     L	400 kV Mandaula-2 at Meerut-PG
 NS-49       NP-7754-A     2000     3636.3636     L	400 kV Mandaula-4 at Meerut-PG
 NS-68       NP-8154-A     2000     3636.3636     L	400 kV Mandaula-3 at Meerut-PG(sem NP-7755-A shifted on Meerut Mandola-3 from Meerut Bareilly-2 on 19.03.2013)
 NS-69       NP-7775-A     2000     3636.3636     L	400 kV Bareilly-1 at Meerut-PG
 NS-50       NP-7774-A     2000     3636.3636     L	400 kV Bareilly-2 at Meerut-PG(SEM NP-7755 shifted to Meerut-Mandola-3 on 19.03.2013)
 NR-81       NP-6802-A     2000     3636.3636     S 	400 kV KOTESHWAR POOLING(PG)-1 at Meerut-PG 
 NR-82       NP-6803-A     3000     6954.5454     S 	400 kV KOTESHWAR POOLING(PG)-2 at Meerut-PG ( Earlier it was 400 KV line in April-20)
 NG-66       NP-6611-A     2000     3636.3636     L 	400 kV Kaithal-1 at Meerut-PG
 NG-67       NP-6612-A     2000     3636.3636     L 	400 kV Kaithal-2 at Meerut-PG
 NS-80       NP-8215-A     2000     6954.5454     S 	765 kV Gr Noida-WUPPTCL at Meerut-PG
 NS-81       NP-7713-A     3000     6954.5454     L     765KV/400kV (HV Side)ICT-1 at Meerut-PG
 NS-82       NP-7751-A     3000     6954.5454     L     765KV/400kV (HV Side)ICT-2 at Meerut-PG
 NL-83       NP-8020-A     3000     6954.5454     L     765KV/400kV (HV Side)ICT-3 at Meerut-PG
 PJ-25       NP-8049-A     2000     6954.5454     L     765KV Bhiwani (PG) at Meerut-PG(NP-7740-A replaced on 16.08.2019)
 NR-59       NR-4353-A     2000     3636.3636     S	400 kV Sasaram at Allahabad-PG (NP-1780-A rep on 041219)
 NR-60       NR-4354-A     2000     3636.3636     S	400 kV Sarnath at Allahabad-PG (NP-1776-A rep on 041219)
 NR-61       NR-4604-A     600      3636.3636     M	ICT-1 (400 kV) at Allahabad-PG 
 NR-62       NR-3727-A     600      3636.3636     M	ICT-2 (400 kV) at Allahabad-PG (NP-1773-A rep on 041219)
 NU-08       NR-3726-A     600      3636.3636     M	ICT-3 (400 kV) at Allahabad-PG (NP-5161-A rep on 041219)
 NR-63       NR-4613-A     1000     2000     	  S	ICT-1 (220 kV) at Allahabad-PG (NP-1774-A REPL ON 010119)  
 NR-64       NR-4602-A     1000     2000     	  S	ICT-2 (220 kV) at Allahabad-PG
 NU-09       NR-4358-A     800      2000     	  S	ICT-3 (220 kV) at Allahabad-PG (NP-5162-A rep on 061219) 
 NR-65       NR-4350-A     2000     3636.3636	  L	400 kV Kanpur-1 at Allahabad-PG (NP-1778-A rep on 041219)
 NR-66       NR-3869-A     1000     3636.3636	  L	400 kV Kanpur-2 at Allahabad-PG (NP-1779-A rep on 290619)
 NR-70       NR-4352-A     2000     3636.3636     L	400 kV Mainpuri-1 at Allahabad-PG (NP-1215-A rep on 061219)
 NR-71       NR-4351-A     2000     3636.3636     L	400 kV Mainpuri-2 at Allahabad-PG (NP-1214-A  rep on 041219)
 NU-95       NR-3868-A     2000     3636.3636     S	400 kV Meja-I at Allahabad-PG (NP-8140-A replaced on 290619)
 NU-96       NR-4360-A     2000     3636.3636     S	400 kV Meja-II at Allahabad-PG (NP-8141-A rep on 061219)
 NB-68       NR-3867-A     2000     3636.3636     S	400 kV Singrauli-III at Allahabad-PG
 NY-86       NR-4355-A     800      2000     	  M	220 kV Railways(Naini)-I at  Allahabad-PG (NP-5163-A rep on 061219)
 NY-87       NR-4361-A     800      2000     	  M	220 kV Railways(Naini)-II at Allahabad-PG (NP-8259-A rep on 061219)
 NY-88       NR-3865-A     400      2000     	  S	220 kV Allahabad-I at   Railways(Naini)(NR-4607-A replaced on 28.02.2019)
 NY-89       NR-3866-A     400      2000     	  S	220 kV Allahabad-II at  Railways(Naini) NR-4608-A replaced on 28.02.2019)
 UQ-09	     NP-5192-A	   800	    2000	  S	220kV Bachhrawan at Raibarely-PG
 UQ-10	     NP-5035-A	   800	    2000	  S	220kV CG City at Raibarely-PG
 UQ-12	     NP-5194-A	   600	    2000	  M	220kV side of 220/132 kV ICT-3 at Raibarely-PG
 UQ-13	     NP-6608-A	   1000     1200	  S	132kV side of 220/132 kV ICT-3 at Raibarely-PG
 UQ-18	     NP-5179-A	   600	    2000	  M	220kV side of 220/132 kV ICT-2 at Raibarely-PG
 UQ-19	     NP-5191-A	   1000	    1200	  S	132kV side of 220/132 kV ICT-2 at Raibarely-PG
 UQ-33	     NP-1036-B	   160	    2000	  M	220kV side of 220/132 kV ICT-1 at Raibarely-PG
 UQ-34	     NP-6819-A	   1000	    1200	  S	132kV side of 220/132 kV ICT-1 at Raibarely-PG
 NG-21       NP-8002-A     2000	    3636.3636     S	400kV UPPCL Bareily-1 at PG Bareily(NP-5326-A replaced on 19.01.20)
 NG-22       NP-5325-A     2000	    3636.3636     S	400kV UPPCL Bareily-2 at PG Bareily
 NG-23       NP-5417-A     2000	    3636.3636     S	400kV UPPCL Moradabad-1 at PG Bareily
 NG-31       NP-8004-A     2000	    3636.3636     S	400kV UPPCL Moradabad-2 at PG Bareily (NP-5328-A rep on 13.01.20) 
 NG-24       NP-8003-A     2000	    3636.3636     S	400kV UPPCL Lucknow at PG Bareily (NP-5059-A rep on 19.01.20) 
 NS-07       NP-5177-A     2000	    3636.3636     L	400kV Shahjahanpur at PG Bareily
 NU-22       NP-8203-A     2000	    3636.3636     S	400kV Kashipur(UPCL)-1 at 765/400kV PG New Bareily
 NU-23       NP-8204-A     2000	    3636.3636     S	400kV Kashipur(UPCL)-2 at 765/400kV PG New Bareily
 NU-24       NP-8183-A     2000	    3636.3636     L	400kV Bareilly(PG)-1 at 765/400kV PG New Bareily
 NU-25       NP-8184-A     2000	    3636.3636     L	400kV Bareilly(PG)-2 at 765/400kV PG New Bareily
 NU-26       NP-8205-A     2000	    3636.3636     L	765/400 kV ICT-I(400kV) at 765/400kV PG New Bareily
 NU-31       NP-8207-A     2000	    3636.3636     L	765/400 kV ICT-II(400kV) at 765/400kV PG New Bareily(Charged on 30.06.15)
 NU-27       NP-8206-A     2000	    6954.5454     L	765 kV Lucknow at 765/400kV PG New Bareily
 UP-88       NP-5402-A     1000     3636.3636     M 	ICT-1(400 kV)315MVA at Lucknow-PG 		
 UP-89       NP-5358-A     1600     2000          S 	ICT-1(220 kV) at Lucknow-PG
 UQ-39       NP-6652-A     1000     3636.3636     M 	ICT-2(400 kV)500MVA at Lucknow-PG 		
 UQ-40       NP-6655-A     1600     2000          S 	ICT-2(220 kV) at Lucknow-PG			
 NR-83       NP-5359-A     2000	    3636.3636	  S	400kV Unnao-1 at Lucknow-PG		
 NR-84       NP-5173-A     2000	    3636.3636	  S	400kV Unnao-2 at Lucknow-PG
 NR-85       NP-5171-A     2000	    3636.3636	  L	400kV Gorakhpur-1 at Lucknow-PG
 NR-86       NP-5344-A     2000	    3636.3636	  L	400kV Gorakhpur-2 at Lucknow-PG
 NG-61       NP-6591-A     2000	    3636.3636	  L	400kV Gorakhpur-3 at Lucknow-PG
 NG-62       NP-6692-A     2000	    3636.3636	  L	400kV Gorakhpur-4 at Lucknow-PG
 NY-84       NR-3629-A     2000	    3636.3636	  L	400kV Kanpur-1 at Lucknow-PG
 NY-85       NR-3624-A     2000	    3636.3636	  L	400kV Kanpur-2 at Lucknow-PG
 NG-20	     NP-5356-A     2000	    3636.3636	  S	400kV Rosa TPS(pre Bareily-1) at Lucknow-PG
 NG-26	     NP-5357-A     2000	    3636.3636	  L	400kV Bareily-2 at Lucknow-PG
 NG-29	     NP-5174-A     2000	    3636.3636	  S	400kV Sultanpur at Lucknow-PG
 NG-30	     NP-8300-A     2000	    3636.3636	  S	400kV UPPCL Lucknow at Lucknow-PG
 NB-66	     NR-3659-A     3000	    3636.3636	  L	400kV/38.5 kv Coupling Tarnsformer Statcom at Lucknow-PG
 NS-03	     NR-3665-A     2000	    6954.5454	  S	765kV Balia-PG at Lucknow-PG(Syn on 28.02.2012) (NP-6656-A REP ON 051219)
 NU-05	     NR-3858-A     2000	    3636.3636	  L	765kV Bareilly-PG at Lucknow-PG(Charge at 400kV, Syn on 01.04.2014)(NP-5400-A relapced on 29.04.2019)
 NS-22	     NR-3749-A     2000	    3636.3636	  L	400kV Lucknow-PG-2 at Sohwal-PG (NP-7090-A rep on 071019)
 NS-64	     NR-3739-A     2000	    3636.3636	  L	400kV Lucknow-PG-1 at Sohwal-PG (NP-7721-A rep on 071019)
 NS-23       NR-4609-A     600      3636.3636     M 	ICT-1(400 kV)315MVA at Sohwal-PG		
 NS-24       NR-3709-A     600      3636.3636     M 	ICT-2(400 kV) at Sohwal-PG
 NY-53       NR-3738-A     1600     2000          S 	ICT-1(220 kV) at Sohwal-PG (NP-7722-A rep on 101019)(NR-3743-A replaced on 11.11.2019)
 NY-54       NR-3740-A     1600     2000          s 	ICT-2(220 kV) at Sohwal-PG (NP-7723-A rep on 101019)
 UQ-62	     NR------A     800	    2000	  S	220 kV Barabanki-UP-1 at Sohwal-PG (meter removed in Nov-19)
 UQ-63	     NR------A     800	    2000	  S	220 kV Barabanki-UP-2 at Sohwal-PG (meter removed in Nov-19)
 UP-94	     NP-5015-A     600	    3636.3636	  M	ICT-1 (400kV) at Gorakhpur-PG
